a,b,c,name
3.7695549909027553,6.55555986560804,-1.644825344007994,sf_sgpn_gfpgan_arcface
3.72880897590465,6.634828299201858,-1.6600198285660188,sf_sgpn_gfpgan_arcface
5.04838082361606,9.997776715499988,-2.356493723237409,sf_sgpn_gfpgan_arcface
1.6262166124251156,2.5393845590769475,-0.6956908726933904,sf_sgpn_gfpgan_arcface
1.6065051893758653,2.5517389578217715,-0.6930107695624858,sf_sgpn_gfpgan_arcface
5.008119814186524,9.867011679259084,-2.322286316743338,sf_sgpn_gfpgan_arcface
1.605104580842203,2.5525903458247203,-0.696724687670962,sf_sgpn_gfpgan_arcface
1.6313263918157836,2.534128089869259,-0.6961081635165368,sf_sgpn_gfpgan_arcface
1.6180925064964318,2.5537098092393453,-0.6965379527051081,sf_sgpn_gfpgan_arcface
2.1755157238388136,5.190019238185137,-0.7532239359977421,sf_gpen_gfpgan_magface
2.225860712745905,5.186723256481666,-0.75877335035431,sf_gpen_gfpgan_magface
2.2781987215682946,5.157675981214581,-0.7620029491107828,sf_gpen_gfpgan_magface
2.178052136813404,5.209783099609872,-0.7544314868977273,sf_gpen_gfpgan_magface
2.246230771497974,5.173552516575891,-0.7653365778122325,sf_gpen_gfpgan_magface
2.1320860229224925,5.307908574912804,-0.7635497529459142,sf_gpen_gfpgan_magface
2.3087934844630755,5.10201599135542,-0.7515781590642714,sf_gpen_gfpgan_magface
2.247116880003857,5.237637960071414,-0.7719661310359706,sf_gpen_gfpgan_magface
2.2599888342717778,5.14385178520287,-0.7613727822809523,sf_gpen_gfpgan_magface
2.246893023873294,5.194782583778036,-0.7637372471775906,sf_gpen_gfpgan_magface
6.613488534674681,5.672788660173234,-1.0914880307220904,sf_gpen_sgpn_magface
6.627219918128702,5.663777693172823,-1.0915820876685087,sf_gpen_sgpn_magface
6.6662555719017815,5.687085777279399,-1.0928828202895318,sf_gpen_sgpn_magface
6.636885945283676,5.630486013064945,-1.0855378156386863,sf_gpen_sgpn_magface
6.694530549312972,5.673612129050391,-1.1185640905495564,sf_gpen_sgpn_magface
6.719588378761976,5.643037889133736,-1.107632752331106,sf_gpen_sgpn_magface
2.104602268219535,1.727139794844949,-0.3588834751983607,sf_gpen_sgpn_magface
6.73205579974998,5.64842468678623,-1.1210424121784492,sf_gpen_sgpn_magface
6.663408428889207,5.66107961919947,-1.1111317110508037,sf_gpen_sgpn_magface
6.681844749735942,5.651011325856806,-1.1023044797598711,sf_gpen_sgpn_magface
13.185277395673047,15.707891237624272,-2.359542795882218,sf_sgpn_gfpgan_magface
13.180899056409254,15.611776632579067,-2.3604459422890547,sf_sgpn_gfpgan_magface
10.568932904420388,12.76092538191487,-1.990102450654116,sf_sgpn_gfpgan_magface
13.499609361932846,16.280577970754514,-2.4358432341256635,sf_sgpn_gfpgan_magface
13.489527881480752,16.127914403265084,-2.4258671858572693,sf_sgpn_gfpgan_magface
10.476198211117442,13.60669810812124,-2.053974682220645,sf_sgpn_gfpgan_magface
10.689389285814755,13.45942285532698,-2.0436830463984648,sf_sgpn_gfpgan_magface
10.560528192645425,13.604297264602923,-2.073154594095288,sf_sgpn_gfpgan_magface
10.49238998577204,13.211244345480196,-2.0080806678376804,sf_sgpn_gfpgan_magface
13.34432125698542,15.978000365478106,-2.414807076568588,sf_sgpn_gfpgan_magface
