lpips_gfpgan,lpips_gpen,lpips_sgpn,lpips_xqlfw,ssim_gfpgan,ssim_gpen,ssim_sgpn,ssim_xqlfw,psnr_gfpgan,psnr_gpen,psnr_sgpn,psnr_xqlfw
0.2845848798751831,0.452822208404541,0.672440767288208,0.435085266828537,0.6503338989697173,0.5571013690201887,0.474820088925547,0.8022934179743069,28.21038770609073,28.0573302640558,27.993718028181316,28.925600093514703
0.1737339198589325,0.351767361164093,0.4735346734523773,0.348854660987854,0.5407772689660402,0.4478481585627536,0.5260977908125607,0.6768925642386159,28.31303923618023,28.014831796444103,27.940136633362105,28.551754954793942
0.215728223323822,0.3937631249427795,0.6610406041145325,0.0565163791179657,0.6601851022475413,0.5499555410712272,0.4136188681403779,0.7755729017662779,27.41077317740773,26.783831132459845,26.545502162240105,30.02943376182255
0.164900928735733,0.3137281835079193,0.6422410011291504,0.1306181401014328,0.4847448272396226,0.3230797169372998,0.307431217929615,0.6385380913102723,28.343031398617672,27.972718019069283,27.907813491742395,28.62130454703194
0.2149443328380584,0.3308335542678833,0.2539645135402679,0.4163745045661926,0.6854430928137892,0.622773385687814,0.8684167732821241,0.840342620410265,27.349245359138283,27.154463508235512,27.805776909874588,28.86692416085833
0.2969930171966553,0.3162340521812439,0.7510629296302795,0.0789819806814193,0.5283587572048135,0.4657915533377294,0.5025583938209017,0.777965295368993,27.94788861881761,27.73729681231125,27.32228997945098,29.300549150350783
0.2583709359169006,0.3808799982070923,0.6261887550354004,0.0915566980838775,0.476630025829697,0.4251611925741073,0.4520734054157257,0.6131587914592344,28.540921076308912,28.297409895426263,28.26540495822061,29.02825110966561
0.2788708209991455,0.328163594007492,0.1395230442285537,0.4502006769180298,0.6104216893525385,0.5448774986551806,0.7887870561440149,0.8330908178168948,28.620719276926422,28.62703752486553,28.74918192751048,27.26027556851858
0.222293809056282,0.4256931841373443,0.7240013480186462,0.1073045879602432,0.575341992053791,0.5023891281273357,0.7737282839987143,0.6888350820191775,28.2222596618934,27.95132868274509,28.28787295910942,28.74508144772956
0.3842387199401855,0.3389603495597839,0.6587784290313721,0.3931778967380523,0.5804802371079961,0.4590692028583732,0.3364760234770502,0.7533944005896458,28.50748999117633,28.22862673406968,27.862269892828607,27.723246320803995
0.2403515577316284,0.4222911894321441,0.5856704115867615,0.090100921690464,0.4143757140476863,0.3246522004789147,0.5789727867928673,0.744428187101641,28.367981912289373,28.260856325669256,28.024918704710533,29.68102251078056
0.2320917099714279,0.319884717464447,0.6793979406356812,0.0589667819440364,0.6085051743216653,0.5491601566343289,0.812409620351635,0.7275798169010818,28.52929885841041,27.970557590079355,28.42735239491989,28.95233676399085
0.3040268719196319,0.4330511093139648,0.6329036355018616,0.1415162831544876,0.4755189521216256,0.4257482370882696,0.4203923367408523,0.6048624616173793,28.20764102191942,28.23147173007749,28.319538594089057,28.476179775298025
0.3307267725467682,0.4398456811904907,0.7032683491706848,0.4515479505062103,0.466279374281595,0.3688030571570363,0.3916684820576062,0.6969396596954421,28.289228067986528,28.208050187170155,27.876997368492287,28.20338374958668
0.2942206263542175,0.2317148149013519,0.4571783244609833,0.0886801481246948,0.5972508841094533,0.487019173765799,0.5648327636318676,0.7042707156335143,27.9778841148312,27.61047045068152,27.53185260936849,29.09218457321277
0.2870465815067291,0.2952784895896911,0.6095306277275085,0.2921897768974304,0.5408432273690713,0.4493553851438535,0.7204526697189056,0.7939135654675276,28.42077110831564,28.04798905278868,28.459471517648574,28.40365888641868
0.3189405500888824,0.3697891533374786,0.5557841062545776,0.1059512048959732,0.5435856407158486,0.42584186313967,0.4879664599022046,0.6523077342973442,28.48624756497516,28.1136693698621,28.66507665735368,28.76597943457856
0.2230853736400604,0.3382652699947357,0.6089043617248535,0.4132249057292938,0.6592584356497695,0.5942414171714011,0.5983582089780866,0.7479408347662864,28.25883660213706,28.0041470417813,27.909023312072108,28.2304735363958
0.2145742774009704,0.2985371053218841,0.4897597134113312,0.0809366554021835,0.5694263374693861,0.4752518663160262,0.0716509173038277,0.785114392336613,28.38917179121205,28.006497086275107,27.742689254689704,28.81569481552049
0.2538665533065796,0.3917988538742065,0.5527433156967163,0.4512194395065307,0.5393117870458249,0.4395807069367178,0.3860164436501151,0.78347592390806,28.555578984128616,28.288406993019755,27.916555111112523,28.154437363073093
0.3001721799373626,0.3028340935707092,0.6058145761489868,0.5194472074508667,0.5570413487996415,0.5672648993561542,0.5098387265186313,0.7751158692495312,28.54378409506481,28.57158317400127,28.04135547801675,27.2940890905776
0.1717003881931305,0.3237723708152771,0.5169823169708252,0.0911660492420196,0.559171500603306,0.6887990429084013,0.5835974230865911,0.7158789337263806,27.993882780867075,28.34221556946742,29.05067096864673,28.848565075494108
0.1894367933273315,0.3713293671607971,0.5989829301834106,0.0731939151883125,0.5972131932842336,0.4857800269142008,0.773609321651184,0.7759198979824057,28.73444570776716,28.063941500494124,28.61132063629874,29.988824046611064
0.4660809934139251,0.3289887011051178,0.3206967711448669,0.0724295899271965,0.648453574929926,0.4990798919419906,0.5762296301832962,0.738624823152716,28.410698859207464,27.584735111425992,27.30147895637401,29.47431098908781
0.2319540977478027,0.3475109040737152,0.4135966002941131,0.0995633974671363,0.7131991529900826,0.5990056969528271,0.8232925598810167,0.5636376133642482,28.874354593657912,28.70686534913299,28.9897443898834,28.784442325458844
0.2321987301111221,0.3804450929164886,0.6157673597335815,0.1008706092834472,0.6239915387735699,0.4428780563176192,0.5507305475849492,0.7577130162654786,28.152019514207662,27.71286154605296,27.446946368675302,27.889093428508875
0.2059245407581329,0.3628670871257782,0.6573277711868286,0.475014179944992,0.6739378948370885,0.5685616392434722,0.3898062577785093,0.734590041523741,28.87904653224854,28.54862492537961,28.04175663054567,28.766738366030093
0.231908231973648,0.3336822390556335,0.6486027240753174,0.0655852630734443,0.6886293012447691,0.566808010024996,0.4992818017600783,0.717042479067528,28.792988984597077,28.13148705769132,27.643171533071573,29.556961185926088
0.2578096985816955,0.4020039439201355,0.6948223114013672,0.1071014404296875,0.6241792130325114,0.4774190745025703,0.5089735691573867,0.7975814535289871,28.60339674528919,28.158771567775208,28.119678922932422,28.52458357928751
0.3916513621807098,0.3644900619983673,0.6983336210250854,0.3850985169410705,0.5443004162094106,0.4600527896948279,0.448043492117678,0.7600276528942186,28.61156790243444,28.04206890889902,28.050668118043085,28.602516135950538
0.2652860283851623,0.4596298635005951,0.6585525274276733,0.0869068950414657,0.6531325889173671,0.5745473611222185,0.5225292923421534,0.7766585362674192,28.30292368142882,27.86840216712656,27.414271054198256,29.100648564111093
0.5377788543701172,0.4526816308498382,0.353308230638504,0.0817315131425857,0.5835575706913131,0.5391680087154762,0.6147945282866358,0.6939976061659415,29.16815427004062,29.091128033195226,28.971295656148865,28.95770555747106
0.463338702917099,0.4343940019607544,0.500144362449646,0.075768694281578,0.5399369984897671,0.548537876495491,0.7356896812056621,0.6619255677132574,28.97741736014816,29.112994827975776,29.425264658635545,29.008101327336338
0.409489244222641,0.4368013739585876,0.3981333971023559,0.3138760328292846,0.3614482889578563,0.4185656916821942,0.4597756842023246,0.7497558508574291,27.08281669021368,27.688523726873576,28.187183279879957,28.65425908692828
0.1867904961109161,0.3725111782550812,0.6883397102355957,0.5000810027122498,0.6471349829918479,0.5504845475715575,0.4685781209220377,0.685105364493486,27.684779113914267,27.483947093984213,26.966300018899112,28.19792025311076
0.3152250051498413,0.4352662563323974,0.5268721580505371,0.280843049287796,0.6970412797052365,0.5898268625467911,0.8141775604375014,0.7885531991137156,28.11515232302316,27.498772173078898,27.86031685646297,27.578377299901664
0.1403675973415374,0.3351531624794006,0.5994104146957397,0.5442774295806885,0.6610155573451842,0.5109106924669774,0.392839772973961,0.6995935198456035,28.86894176151692,28.001886614280643,27.90220887471089,28.24384970330437
0.0783420950174331,0.2539544999599457,0.6436105966567993,0.4752688407897949,0.7929685086357683,0.542891395634429,0.4065920938019229,0.7759090495113415,29.52569088926092,28.031395363662035,27.80053859818757,28.24664583543625
0.3298047184944153,0.4138652384281158,0.6536400318145752,0.4857434630393982,0.6846741917830405,0.6140068004532055,0.6608727315660288,0.8002324843905368,27.8997573660929,27.826995240207285,27.327730486777845,28.25304752644918
0.3134030401706695,0.4213403165340423,0.6463496088981628,0.4016522169113159,0.5931398147830436,0.5176932335652908,0.5788504280587846,0.7551934057454599,28.58290745148497,28.174904618600813,27.69467575622545,28.41161253833148
0.3425928354263305,0.337420254945755,0.7054923176765442,0.2035774886608123,0.5566314332695997,0.4656972723481157,0.5422742310536901,0.8204692532649216,27.96513250208729,27.927127821739184,27.72823371136414,27.064201915481505
0.362991452217102,0.4453021883964538,0.5898284316062927,0.4599702358245849,0.6075156008185786,0.4878988313148427,0.6884389470157456,0.7001056300807925,27.911788309739222,27.508655155877246,27.75740433881877,28.45525866194588
0.1572896838188171,0.2978072166442871,0.7444035410881042,0.5147942900657654,0.4519041760108347,0.3003832744926475,0.2743304631274479,0.831905904957347,28.585285878153837,28.242488979589243,27.812548699960452,27.948018932400025
0.4160117506980896,0.356778472661972,0.6065041422843933,0.52772057056427,0.5689466094704213,0.4188343376966705,0.4852982180771202,0.7786856210393409,27.913153288292317,27.960637658979216,27.793142335856054,28.50038426140095
0.3342477977275848,0.4475330114364624,0.584552526473999,0.2773691117763519,0.6519306051734034,0.5715531494079277,0.831135977049682,0.7464384063003324,27.989949373878652,27.86365928264076,28.496386954064093,28.47062985145889
0.1286810040473938,0.2496487349271774,0.4988234639167785,0.5467614531517029,0.6182247372908278,0.4256477506756329,0.4414495123243036,0.6751878263200752,28.51276550262526,27.6881868905154,27.52311464911331,28.67113213148976
0.265039712190628,0.324516087770462,0.6959471702575684,0.526330828666687,0.5615131600797673,0.5114796477642196,0.2331392996076377,0.7977188248889113,28.392973061369908,28.549954161139667,27.843453954528595,28.90197601430816
0.5346115231513977,0.3329569101333618,0.4174200892448425,0.4812091290950775,0.4135786800729109,0.4254593678390473,0.7661980629268942,0.7946353929642783,27.170113380215216,27.141985772713674,28.27758212730957,29.329443447200028
0.2264637500047683,0.5175097584724426,0.1859676837921142,0.5901511907577515,0.5307021071843074,0.4575777844021905,0.5694648769978659,0.689248244932102,28.412456476319523,28.264466614882885,29.270430771390885,27.76142317074327
0.3691833019256592,0.3028951287269592,0.5991101264953613,0.4016779959201813,0.5557029803032966,0.4321905965167117,0.4138631462126523,0.8500946368716147,28.59792454825964,28.225715900039237,27.67657780047948,29.9236549613303
0.1794531494379043,0.5800407528877258,0.7018117904663086,0.0685378462076187,0.5907659061763421,0.3175313880508858,0.1663223993089185,0.7200777535419797,28.07441847057633,27.92467513661319,27.85828449866508,30.08451860542065
0.1850814372301101,0.302980363368988,0.7656674385070801,0.5006474852561951,0.6238580381094034,0.4605198973080361,0.1434036666603275,0.7148188234863894,28.296252855224363,28.263561904253397,27.780436701200237,28.6683321925467
0.1955180764198303,0.3355787396430969,0.6220061182975769,0.3337385058403015,0.5829844065644899,0.4375539961252203,0.533925760243826,0.6958041211976338,27.86167669670895,27.236590743043777,27.08854515665689,28.88714987430002
0.2660888433456421,0.4136292040348053,0.6900187730789185,0.3559208512306213,0.562935336953013,0.4467031219688455,0.551722251442031,0.6770863206581549,28.353345272765434,28.096323561041935,27.9109256120932,29.20558956571675
0.2583840191364288,0.2348949760198593,0.6117408871650696,0.2632380723953247,0.5738476538858699,0.4706438370241887,0.6182065448806585,0.8346082332694892,27.960542909408677,28.05683445219453,28.036839916022203,29.08977729709921
0.3101460039615631,0.3874302506446838,0.3450295925140381,0.1007024422287941,0.5463062744002137,0.4266615109575867,0.5437481835610068,0.770742941258635,28.175960527641823,27.930769636619324,28.26919604933071,28.931544725693627
0.3325788974761963,0.3163138628005981,0.5342279672622681,0.0987903624773025,0.5980671560634,0.5105852490594066,0.779720567788976,0.7813542588225936,27.98720661639939,27.70201860397665,28.14276321682856,29.04068196768594
0.3180798888206482,0.3236407339572906,0.5983768701553345,0.068268209695816,0.5356538132952532,0.5218686282920464,0.2308148514718045,0.7945069265096302,28.750222864657047,28.58994462543134,27.858632679834624,28.250695765678447
0.2033515572547912,0.3202282786369324,0.6578699946403503,0.3699533641338348,0.5710400301043889,0.5226245077330356,0.3706763133381417,0.8473449394581433,28.677683416287884,28.30192059519404,28.0173022362745,28.84747067072417
0.1755587607622146,0.2648976445198059,0.5941776037216187,0.5039575695991516,0.7134313174650997,0.5628664405814269,0.4291516397994922,0.7124982501773055,28.2695389103232,26.93357421136481,26.623172576026867,28.43588501650216
0.3059816658496856,0.3239823877811432,0.2789056897163391,0.3057440817356109,0.5179288007427281,0.5093797515256361,0.5917814168180833,0.8410045859261025,27.63805956469231,27.780325629839453,28.23021736629329,28.169055786782906
0.2685479819774627,0.37941575050354,0.6408019661903381,0.334328144788742,0.7172695024246276,0.5936496193316758,0.7645740427724965,0.7476077937377223,27.31244631049528,26.646899405242813,26.421298781602037,28.40063460482944
0.2391833364963531,0.2949798703193664,0.2103633284568786,0.5233113169670105,0.6644280710253474,0.5587637271874563,0.5456869541676032,0.7292939852922079,28.757337346893745,28.24660175231593,27.97322146791079,28.62200658908208
0.2425047010183334,0.3707683384418487,0.6554957032203674,0.4988337755203247,0.6997812806256447,0.6370867210868404,0.7188605585327851,0.7968342957095484,27.24038817931655,26.619847358036807,28.095896958690663,28.384245304895508
0.2315030395984649,0.3663147389888763,0.6083488464355469,0.0769085362553596,0.7270566708195861,0.6566096654592289,0.618818664644631,0.7125168409477465,27.81176931674564,27.305154791930857,27.069598927702927,29.54710995310276
0.2588494420051574,0.3236723840236664,0.7072107791900635,0.4488064646720886,0.7038100811700135,0.6711256946026081,0.7190527964648846,0.7600515494919917,27.500451597063066,27.556872375686105,27.709595091642814,28.27142712503803
0.2465108036994934,0.3609867990016937,0.5238914489746094,0.4297627806663513,0.5878076464881155,0.4775117741746456,0.4273955996129501,0.754237016370067,28.55791266162848,28.31724914324044,28.04031005875853,28.573941686949635
0.1748896539211273,0.3530193269252777,0.6325544118881226,0.3294472694396972,0.7438438495144907,0.5511298438779912,0.3895038390777266,0.8216833827729842,27.443257919693103,26.888804502085183,26.65890393258592,29.482162681732767
0.2468681782484054,0.3191074728965759,0.5752890706062317,0.0859213545918464,0.7055015922550051,0.5397158993612202,0.5273234379949879,0.7110918878960203,28.11002591765829,27.582101340123412,27.426019089566758,29.32270118335166
0.2766465544700622,0.3786965012550354,0.6023364067077637,0.0887383669614791,0.6310981236319765,0.594522471939243,0.5713154190582581,0.699868001864603,28.251994333045943,28.175793142397385,28.072873827121224,29.43842081542176
0.3023585975170135,0.3578108549118042,0.5063576102256775,0.3128626644611358,0.5238291865349962,0.2728468666424408,0.4264800383662299,0.8391272349966679,28.67927004092808,28.05496681607969,28.08037428803487,28.4127978734667
0.3036618232727051,0.3453544378280639,0.5838673114776611,0.1127963811159133,0.3930948098675922,0.2555392904582169,0.4428484017926179,0.6924638552084208,28.3158311150936,28.02628948111162,27.936107896798838,27.96702121306611
0.1873644590377807,0.3621858954429626,0.5778709650039673,0.3740614354610443,0.5084075785231736,0.3798122763024285,0.4307956312411762,0.6732030437895573,27.859794955836566,27.633825415762665,27.54374320498983,28.37243932934804
0.5496252775192261,0.305230975151062,0.1691717952489853,0.3214180767536163,0.5951706569249401,0.5048350876098809,0.5835482968815855,0.6570798877743809,28.07162061280262,27.93281861625604,27.73058974766377,27.8991866747548
0.2624315619468689,0.331719696521759,0.6011165976524353,0.3381396532058716,0.5933649565190514,0.396426617195019,0.6686005595329126,0.752879559576139,28.61960038902735,28.06125348175113,28.17803456701057,28.72716196029
0.1516916900873184,0.2942579686641693,0.653983473777771,0.1226538345217704,0.4521025927710209,0.4369122698507615,0.6041065588898843,0.6375080269765588,27.801687104948325,27.7986390110406,29.141221488612068,28.06338134970816
0.5695995092391968,0.3367888629436493,0.6205940842628479,0.0918152332305908,0.5708758996879661,0.3997340616376602,0.5083688345769158,0.7447325125089668,28.815262983087013,28.06654614526825,28.99102128762464,28.734942289156614
0.2413721978664398,0.3572812080383301,0.2411801815032959,0.3775750398635864,0.4994891524980953,0.4750408083103674,0.335560649469465,0.669760696755644,27.96496384809171,27.95676137148063,27.875001324111743,28.41082860772135
0.2824403047561645,0.4066992104053497,0.5154972672462463,0.2870215177536011,0.4748474777758334,0.5219233887981958,0.8056842061128189,0.7036922534197271,27.390695376402352,27.48928240448725,27.87062762982924,28.8355912799166
0.1730439960956573,0.5639520883560181,0.6322474479675293,0.5756279230117798,0.5182412278639245,0.4620359967514027,0.4062871067841652,0.794449162554405,28.20218064708484,28.078666086423407,27.908131512857413,28.060392843013744
0.2557843625545501,0.467368870973587,0.7226280570030212,0.4921366274356842,0.6027148193033025,0.4756422166172123,0.5621762181065654,0.8017696911805469,27.19738534894872,27.16384144680207,27.101091017884173,28.78600795153183
0.2609826326370239,0.3403763473033905,0.6114583611488342,0.1260995119810104,0.5577365394612538,0.3637325013110464,0.5005657324430627,0.6277626213088001,28.651624900355337,28.04810637342173,28.006888031239853,28.030137987270397
0.2327891439199447,0.3698603510856628,0.5521217584609985,0.0833243951201438,0.7160562148713643,0.5644290405316474,0.8151491381299718,0.7188232318116805,28.35466480931881,27.46317456390438,28.256893355397064,29.14513308749812
0.4100407660007477,0.2696050703525543,0.5255858302116394,0.4216439723968506,0.4670947599556962,0.500337238958469,0.7664278415222754,0.8190448520559319,26.760273016152567,26.71744410027236,27.141391841517738,27.97681616102091
0.3157907724380493,0.3803691267967224,0.5653175115585327,0.5588939785957336,0.4883336077522841,0.3791074096758934,0.6824779423278359,0.6403385223066238,27.6121770632908,27.35330348074566,27.309600855502563,28.38073062469005
0.1900309920310974,0.3173875212669372,0.6868664026260376,0.2573271989822387,0.5852894027325566,0.3906864072443133,0.3755127509248201,0.7129643398069101,28.34436128380956,27.97262757043969,27.566322911594277,29.6829725572496
0.3729257583618164,0.3028938174247741,0.5566176772117615,0.4836675524711609,0.650424392033394,0.5449536498945871,0.5237815934172881,0.8225802944218521,28.13291498103655,28.10250883448123,27.995082148306658,29.056565109836328
0.4146689474582672,0.3109349608421325,0.6017565727233887,0.0830094814300537,0.453821260190292,0.4456913359429857,0.4530764924908804,0.7292013676289277,28.16168277697537,28.47268236870166,27.8858634501604,29.33604863538585
0.3064496517181396,0.4121797084808349,0.6157379150390625,0.430793285369873,0.5487698938713058,0.4802329765205362,0.3211767334635689,0.7906868750211419,28.609594743363026,28.0340131188067,27.825067670977717,28.51523663895157
0.2788333892822265,0.5024458765983582,0.671614944934845,0.4003345072269439,0.6080711263404602,0.3593138893090907,0.2882171572528187,0.7957744734446521,28.91103434702261,27.932526256857344,27.963517173351885,27.264511765586143
0.1738880425691604,0.3692153692245483,0.6177622079849243,0.5002275705337524,0.5633172647185836,0.4859776827534228,0.3201713128924386,0.7568087546964233,28.630472298486424,28.15224552472508,27.91169854321497,28.31279650132683
0.3095737397670746,0.3783406317234039,0.6564901471138,0.4564544260501861,0.7332334536181426,0.6763835736290121,0.5518149301498801,0.869936961622351,28.73092508142276,28.027213062692425,27.91706066002225,29.12874792401192
0.2192652970552444,0.3112874925136566,0.6194404363632202,0.0618448853492736,0.6201974081887012,0.568272563191499,0.493139977042508,0.7372756366045682,28.756729373493044,28.23167333595311,27.813206534874237,28.903768692544404
0.1607636958360672,0.2864943146705627,0.5333882570266724,0.2504912614822387,0.6799947129480126,0.6608774485692746,0.656869149614073,0.8018965881660785,28.41046249203699,28.51516228561396,28.146256288002363,27.15480626660761
0.1427772045135498,0.3461426496505737,0.6531702876091003,0.0830889195203781,0.6716462389995337,0.5713087403899686,0.6034537246807247,0.7541418495825584,29.124334751558145,28.16577464424001,28.098012525036825,30.0111308824798
0.2605171203613281,0.4066206812858581,0.6678077578544617,0.3113697171211242,0.7684822681941967,0.6084192321699464,0.5385889419260876,0.7156994795400234,24.94126736950495,24.083745434953,23.98069030558432,28.569037556959596
0.1626428663730621,0.2830690741539001,0.661077618598938,0.4911066889762878,0.6362331529162748,0.452017179778415,0.3039594515329685,0.760620314260262,29.27863778318905,27.9933823886685,27.86428393169887,28.41867576402208
0.2296419590711593,0.3887415528297424,0.6558452844619751,0.3965708911418915,0.6053598344150043,0.432413664000522,0.4578674074031042,0.8391192381016449,28.645602114903088,28.195288773310487,28.04668585066309,29.107686784496863
0.2580124735832214,0.3979384303092956,0.4898176491260528,0.5044796466827393,0.7475681975984044,0.6807868865601322,0.8657597952343428,0.8180241199128164,29.12507766421616,28.21002550537717,28.86723341790718,27.90436413803228
0.2100489884614944,0.3019453883171081,0.5785529613494873,0.0787773877382278,0.5284244823283883,0.4542561472017085,0.6884597922274446,0.748565941777827,28.691688293131023,28.334220962417923,28.45790580789074,28.920057936634013
0.1864258348941803,0.345571756362915,0.6430098414421082,0.5062450170516968,0.7105131095322033,0.6280382319585345,0.6022696269376503,0.7303102919894023,28.29648872700149,27.57143546576233,27.27139979921809,28.41902180028529
0.2466820031404495,0.394302487373352,0.6096428632736206,0.3394610583782196,0.5845834137214612,0.4642197842088605,0.5614524056254057,0.7849448261310089,28.63134265776911,28.081170508498374,28.078585946721507,28.66678193729918
0.4448233842849731,0.3161473870277405,0.2266986966133117,0.2603611052036285,0.6578662622780835,0.5410513150556979,0.782195563853593,0.7633531086978014,28.42995854833749,27.87544696734223,28.351811189338115,27.89674488849979
